id_contribuable,nom,prenom,region,revenu_annuel,revenu_declare,impot_declare,depenses,charges,type_revenu
5f45e342-4149-44a3-8c0d-1ea8055d3e34,Sharp,Christine,Lake Jerryshire,139301,139301.0,34825.25,64965,11586.3,patrimoine
22bd53e8-1c10-4a0c-9577-0b13f0633973,Small,Sarah,East Cassandramouth,194285,194285.0,48571.25,41746,9005.14,indépendant
b192cd56-9627-443e-9522-92b351656abf,Gates,Stanley,Davidport,44610,44610.0,11152.5,5569,1903.22,patrimoine
0f588f41-9618-439b-8baf-eca62962a546,Thomas,Joseph,New Lynnview,141004,141004.0,35251.0,52880,16781.02,salaire
01f0eb01-169c-49b2-813d-fcf8437b788e,Lucas,Kyle,Justinville,46663,46663.0,11665.75,24795,4816.71,patrimoine
968ed68d-767c-48ad-944a-16e10da55619,Huang,Joshua,West Miranda,183194,183194.0,45798.5,68460,18399.14,salaire
ad8789f1-0627-4517-a0a2-3f8c0257a351,Gross,Deanna,Jonesmouth,39346,39346.0,9836.5,9853,2624.4,salaire
ccdccb0e-526b-4b4f-a47d-b8953133671a,Anthony,Karen,Danport,45238,45238.0,11309.5,13057,4527.83,salaire
a2042891-a1fd-42f1-b81b-1d16189fec2f,Caldwell,Nathan,Carolinestad,132555,132555.0,33138.75,14999,1723.92,patrimoine
ca5d2c5e-690d-4dc8-b14e-e2422beabc2c,Larsen,Sherri,West Brandychester,86624,86624.0,21656.0,6977,2213.01,patrimoine
49f9308e-57b0-48a1-a65a-a0f46e1981bf,Smith,Mary,East Pamela,92960,92960.0,23240.0,43233,16119.75,patrimoine
f4b41812-00bf-4721-86e9-e1c40e025534,Hill,Andrea,East Brandonstad,156252,156252.0,39063.0,58767,21096.73,patrimoine
dae90563-4212-44d9-b919-d4c9b00d45d1,Sexton,Joshua,New Ashley,97030,97030.0,24257.5,8043,2770.15,indépendant
87ce80f4-95a7-490f-9b60-b115d2effbee,Arnold,Paige,Tateborough,47018,47018.0,11754.5,36786,14443.37,indépendant
a5a8c385-02a2-4650-ab76-078aef9a6834,Gilbert,Sydney,East Mark,113446,113446.0,28361.5,10556,4066.56,indépendant
4d242bdc-435a-4703-b67b-bdcb1469ad11,Reed,Charles,South Tiffanyton,79882,79882.0,19970.5,36682,6433.92,patrimoine
df7cf35c-7573-4d18-a9c3-3a0d5819302a,Ryan,Eduardo,East Alexanderton,116771,116771.0,29192.75,40705,5331.09,patrimoine
9f96fc89-19ed-4eca-9af6-58e5845dbc41,Wood,Nancy,Transide,141704,141704.0,35426.0,63033,10694.7,indépendant
6f26346e-a4b5-4550-98c6-11d7000df803,Price,Dana,Gonzalezberg,79717,79717.0,19929.25,54918,20538.23,patrimoine
81d93c76-850a-4cae-9bb5-ccb1e4e024d6,Rowe,Dennis,Port Jonfort,73037,73037.0,18259.25,65597,23611.05,patrimoine
79db43cf-76e2-4aa6-bbcc-b49afd242a95,Sanchez,Robert,Johnmouth,38740,38740.0,9685.0,48315,15061.93,salaire
ddbb2610-6609-4ffc-94c9-b33d548f35a6,Odom,Cody,Millerberg,37350,13904.792889833088,3476.2,10405,2689.67,salaire
8278d5c7-3990-4d81-8228-175e009b8e4d,Sullivan,Jessica,Lawrencefurt,151233,151233.0,37808.25,62282,19203.57,patrimoine
bcc050a8-0d76-4324-a6b4-7fe8562f6657,Dennis,Maria,Stevensonmouth,140197,140197.0,35049.25,37671,5667.52,indépendant
693edc6d-c21c-4ef6-99d1-3c99ea6aab03,Alvarado,David,Joseborough,78517,78517.0,19629.25,45618,15020.71,indépendant
6d65bd2e-f2e1-42b0-8096-ac619cd150a3,Colon,Jacqueline,West Tonyahaven,70279,70279.0,17569.75,67641,18508.16,salaire
a51014f9-b45f-4dc7-b384-d43bebe736eb,Nicholson,David,Andersonburgh,193959,193959.0,48489.75,40543,14995.21,salaire
76207b49-1c6f-4992-8eec-b1c9d97e78fb,Jones,Roberto,Jacktown,69849,69849.0,17462.25,12986,3019.6,indépendant
147630e2-2b7e-4ccd-a59c-4e90bb65c5a8,Cisneros,Cassandra,Jaredtown,174488,82878.48105742555,20719.62,39176,6889.91,patrimoine
c99b743d-e7d4-4991-9f59-c7195de13739,Gardner,Kimberly,West Jamesland,189807,189807.0,47451.75,63035,12506.64,salaire
cf62c6c2-a0b7-44d9-80df-633f99690114,Welch,Michelle,West Jennifer,116481,116481.0,29120.25,61929,10321.22,salaire
4131884c-1dd6-4fe2-a21e-0cb6e04c2dbb,Cobb,Stephen,Port Andrew,186814,147927.39901799426,36981.85,37454,14081.94,salaire
0c2282f4-bd1d-426f-9560-25f88f190c18,Harris,Daniel,Webbbury,39862,39862.0,9965.5,26948,6586.31,salaire
53dc830b-dbbc-48db-b01c-c5f72df5c74f,Figueroa,Elizabeth,Duffyhaven,157521,157521.0,39380.25,38393,6333.58,patrimoine
8b37db41-fc1d-485d-b64a-dd3b8d9680be,Soto,Matthew,Audreyburgh,101156,101156.0,25289.0,59689,16237.23,indépendant
c4763ec7-47ff-4d6a-ada3-e23decd40bd2,Howell,Kevin,Michaelstad,147703,147703.0,36925.75,63989,21879.46,indépendant
eb165503-6181-4d93-a50d-cf5dd03c0782,Parsons,Carolyn,Chadborough,175841,72245.97116447706,18061.49,50763,10520.49,salaire
7025e76f-f320-4def-8d26-c4deb0bbc49b,Richardson,Norma,Petersfurt,97490,97490.0,24372.5,63108,6376.05,salaire
4be340ca-0b4e-4abc-a8ac-ed757fc557eb,Ward,Virginia,Gregorymouth,149915,149915.0,37478.75,64923,6996.9,salaire
27c20040-ebf8-4948-9567-827f82d37d9f,Smith,Andrew,New Richard,132976,132976.0,33244.0,10978,1608.88,patrimoine
008577d4-59a5-4dc5-9f45-46f3913b1cb5,White,Rebecca,South Laurenbury,142246,142246.0,35561.5,63533,9350.01,patrimoine
7fdf7abd-340c-4dfd-a404-76021949d24d,Moore,Antonio,South Christina,151001,151001.0,37750.25,55782,6817.95,patrimoine
b373d924-eb4a-4ab8-8587-9e4c256ae052,Keller,Ryan,Richardchester,67318,67318.0,16829.5,38349,7903.56,salaire
3fa5bf66-8775-493b-8780-b9fe62415d70,Pena,Michael,North Adam,60053,60053.0,15013.25,42614,7140.48,salaire
95320a74-2b9b-402c-9096-6ce3b45801d1,Brown,Don,Petersonshire,101899,69032.63903412488,17258.16,7700,3010.96,patrimoine
d706f857-56ac-4b68-98b8-3c941ef45669,Yoder,Jennifer,Port Debbieville,131847,131847.0,32961.75,52849,18024.64,salaire
936bcbd2-6f5f-42d4-8251-317b938278d5,Barnett,James,Cindyside,28889,28889.0,7222.25,62238,7356.01,patrimoine
5ab8222f-0b69-46e9-bdb7-646a6da24d99,Robinson,Tracy,Lake James,106582,106582.0,26645.5,63380,19210.65,indépendant
e753c279-dc74-4833-9d3e-ea4f6c490767,Floyd,Jennifer,Michellemouth,118677,118677.0,29669.25,60805,9248.82,patrimoine
786be07b-a1a9-49b3-940c-91882d88bbca,Smith,Jeffrey,Lake Sherry,122020,81556.48223865479,20389.12,51741,7454.59,salaire
f92663aa-ea7b-405b-9ec9-78de00a4e0f4,Mclaughlin,Natalie,Davisfort,109083,109083.0,27270.75,11012,3139.57,salaire
e15eedcf-4ef1-4306-98d4-9b457d995bb6,Dawson,Shelby,West Stephen,43124,43124.0,10781.0,55999,20766.09,salaire
357175e1-b9f4-4a6a-b387-0d1a1a27c919,Peterson,Claire,Williamtown,36457,28473.263119431143,7118.32,48121,8665.77,patrimoine
5705df2f-6f69-4216-8030-8b2ddcf90744,Anderson,Catherine,Port Lorifort,116276,116276.0,29069.0,55639,16896.98,patrimoine
8fb1038b-01a0-4825-84e5-972e977f1aba,Scott,Calvin,Mccoymouth,182158,182158.0,45539.5,54614,21340.9,patrimoine
6d8ff08f-2451-499a-8900-2c39c290d4d7,Rivera,Debra,Stephanieland,141752,141752.0,35438.0,23408,5731.65,patrimoine
332660e8-f5a4-4d3e-882f-15f149e77940,Petty,Charles,Emilyside,27959,27959.0,6989.75,34525,8251.97,indépendant
d72602e5-5ef2-4317-8404-307bc32b7f59,Rocha,Brenda,Paceview,181640,181640.0,45410.0,29128,3896.64,indépendant
da026b5e-980a-44ca-8b51-b874b317bbb7,Thompson,Nicholas,South Lori,58282,58282.0,14570.5,41172,15515.65,salaire
2a5bdd5e-a950-4ce2-8d24-140b8c94ed37,Stewart,Stephanie,Timothymouth,184991,184991.0,46247.75,21398,4296.28,indépendant
7e5db443-7abf-4e78-9e74-7f8f6ae8c164,Joseph,Joshua,Weisshaven,183110,183110.0,45777.5,23872,8727.2,salaire
399ea454-6146-4147-a463-11b40296ae35,Burnett,Brenda,East Shannon,49985,49985.0,12496.25,6746,1253.44,patrimoine
ae808ac0-87ce-4c7d-b449-40fda4f9b8af,Olsen,Cynthia,Justinborough,197840,197840.0,49460.0,68543,8045.2,indépendant
c51d9384-208c-4c71-bc12-6d79cdc368ec,Evans,David,Lake Kylemouth,187516,187516.0,46879.0,24159,5185.31,indépendant
3b42fd66-593c-49d6-a3d3-4a13b844f6e0,Wright,Daniel,New Brandon,175611,175611.0,43902.75,60777,17603.35,patrimoine
a5d1c0a7-d42f-48b9-a71d-57815c0abb4a,Perez,Jeffery,Seanview,49297,49297.0,12324.25,19301,4916.55,patrimoine
08882157-2e52-4c6a-af7e-3b12c994acf6,Hernandez,Tammy,Johnview,22620,22620.0,5655.0,20402,7408.5,salaire
41f52dc6-9b47-458b-b490-fa94b7514e23,Hernandez,Barbara,Jennastad,143236,143236.0,35809.0,23797,6859.91,indépendant
35064538-eba8-48e6-a654-1ba923c6eaf1,Thomas,Justin,Floresview,23393,23393.0,5848.25,14399,5686.24,patrimoine
ab9a7157-7aa0-4f64-88a2-e81a9f7ac351,Copeland,Heather,Lake Amy,144582,144582.0,36145.5,6477,1073.93,salaire
e5e5fc56-9fc7-4ca0-9ce9-c083ac34a7e6,Collier,Randy,Rodriguezview,149349,74606.92224840671,18651.73,65678,22168.72,patrimoine
db8aada5-409a-4a3c-b867-4307d3f23c39,Barnes,Mathew,Masonburgh,194780,194780.0,48695.0,20512,6143.28,salaire
90c1eb52-5191-48dd-93df-358716a7cd65,Jackson,Nathan,North Samueltown,89898,89898.0,22474.5,26781,7765.23,indépendant
6772b8fa-4a41-4367-a6c5-61181abeade2,Mendoza,Diamond,New Mitchell,182775,182775.0,45693.75,42318,10283.94,salaire
0f5cb348-87a3-4187-9671-8be48abb6339,Parks,Tracey,Hoganberg,52221,52221.0,13055.25,30270,5486.92,salaire
a44df648-627c-4ba0-9ef7-46f368e260ec,Brewer,Gerald,Jessicabury,23182,23182.0,5795.5,19129,4372.89,patrimoine
59e0e27f-0e1d-42e0-a3a2-9a6fb3cdee64,Rogers,Omar,Port Dennis,25520,25520.0,6380.0,28058,3729.75,salaire
61b2de82-4726-419f-838d-66c4de3229ab,Nelson,Austin,Robinberg,116522,116522.0,29130.5,41425,4352.01,patrimoine
8eba1c1c-ed73-4604-abf9-89686232374c,Howard,Vanessa,Castroton,78476,78476.0,19619.0,65169,17068.05,indépendant
6c2488b0-e792-4d8f-8bb8-baf45b080cf1,Hall,Nancy,Dorseyton,115726,115726.0,28931.5,57834,8356.44,salaire
a8d918ce-db1a-461b-b44a-836140b32ac2,Hill,Justin,Morrisonville,32629,32629.0,8157.25,12095,4323.54,patrimoine
a3b1a893-78f1-4cfb-b7d6-6cb3a6da1b73,Townsend,Jennifer,Patriciaborough,64461,64461.0,16115.25,19050,4574.39,salaire
f4d08f3f-b6e2-4fc4-9fca-23c6ce623b06,Dickerson,Jack,South Cheryl,123418,123418.0,30854.5,52976,5944.68,salaire
49834f40-3dde-474a-882e-cd0c1b8ae366,Fisher,Kathy,Hamiltonborough,75235,75235.0,18808.75,39889,6199.6,indépendant
961e5995-bb98-44c5-bacf-c42ac8bf1502,Fisher,Tiffany,South Danny,178609,178609.0,44652.25,57886,15680.38,indépendant
3cb5072a-b2eb-487a-a83f-713725568501,Davis,Debra,South Christopher,33110,33110.0,8277.5,15612,1989.26,salaire
dec79158-39a3-4c7e-a509-77a943b1cf1f,Williams,John,Port Renee,199367,199367.0,49841.75,18969,2634.56,indépendant
bc5edfe8-9224-4df6-bc46-51c980932215,Robbins,Jennifer,Randallborough,145527,106754.44540568395,26688.61,66193,20664.91,patrimoine
ff49d942-f37c-4d03-8adf-e22c53331c2b,Holt,Wendy,Davidsonborough,195443,195443.0,48860.75,59693,17360.01,indépendant
2e9d2bfd-43a2-4a02-8a90-ee84b50c3560,Black,April,Johntown,60157,60157.0,15039.25,49392,10003.72,patrimoine
d2c04bb9-4dca-4909-88ab-4b5ad3945a3b,Reynolds,Nicholas,New Kimberly,157131,157131.0,39282.75,41369,13228.65,indépendant
965b7799-cfd5-4e0d-b024-c65a91f5779a,Flores,Brenda,Sanchezborough,114794,114794.0,28698.5,27410,10199.36,salaire
f1ebf8ea-eefc-4e23-8d12-58698a86a895,Gutierrez,Joseph,Gomezborough,134099,134099.0,33524.75,17505,4345.34,salaire
37c97131-fae0-48d3-88fb-99453b6905bd,Gallagher,Michael,Robertsstad,141135,141135.0,35283.75,29362,9243.54,indépendant
5f1817e7-619a-4532-8036-9f53abc408c8,Colon,Gregory,Boydbury,137969,137969.0,34492.25,43852,12529.88,salaire
2c0f8355-ca5a-4895-8374-12e6136b03dc,Newman,William,Stewartchester,197108,88230.32990743744,22057.58,6890,2400.89,indépendant
058b93ff-63c4-4af9-8c7b-600ac37064ce,Rivera,Charles,West Maureenshire,40808,40808.0,10202.0,29822,6225.36,indépendant
1a5fb10b-e2c1-447b-b570-c206ab1b8d7b,Cruz,Rhonda,Maureenville,95432,95432.0,23858.0,6618,1892.41,salaire
830227cf-e907-4a4e-9fc6-3c8f81b9fff5,Perez,Todd,North Amanda,65603,65603.0,16400.75,27473,5204.85,indépendant
f163456c-4d7a-43f9-8ddf-a7aaf6dbfd1e,Peters,Jordan,West Tony,83440,83440.0,20860.0,41659,15878.11,indépendant
a340a689-d5b2-4515-b577-7bad75b23d0a,Baker,Carol,New Carlychester,137218,137218.0,34304.5,52378,12503.26,indépendant
5976b305-8563-47f5-9f94-d9c7fdf26aa3,Scott,Kyle,Randystad,49079,49079.0,12269.75,53421,16486.15,salaire
546945cc-de41-4921-aa90-97c7cd68fa16,Yu,Nancy,Zacharyview,198114,198114.0,49528.5,51366,12773.36,patrimoine
51fc9cfb-2213-4812-87b6-f58c9be6bd94,Stewart,Rebecca,East Rachel,85532,85532.0,21383.0,52752,15484.62,salaire
1c109698-52eb-481b-b2c5-749e0d22ee33,Rush,Daniel,East Diane,129169,129169.0,32292.25,69626,24558.51,patrimoine
9ffac5f2-2af6-43b7-b0b3-f73a17c4486f,Jones,Rhonda,Justinville,55067,55067.0,13766.75,25960,10308.82,salaire
fef96163-28b6-4da1-bf07-dfa4648df7d9,Anderson,Justin,West Toddborough,44552,44552.0,11138.0,58901,18344.21,patrimoine
a0f1b170-a6dc-4e16-9c4c-2e4a4c32d00d,Le,Katherine,Walshport,69208,26459.717331168664,6614.93,42524,10634.51,salaire
02d0b48a-82c5-4d33-a693-9e871d248ee9,Tyler,Brittney,Lake Stephanie,168367,168367.0,42091.75,24647,3481.1,salaire
9a25b4e0-4bc2-4cf4-9c1a-ef051ff3389f,Hebert,Renee,Lake Daniel,125495,125495.0,31373.75,45136,15303.2,indépendant
990fbe03-d570-4376-b373-31fc37a73bba,Delgado,Andrew,Kaylaborough,88003,88003.0,22000.75,20906,6911.93,patrimoine
21855fc2-27b5-4f8d-a79a-6a080884ac31,Thomas,Kimberly,West Damon,173576,173576.0,43394.0,28280,9490.88,indépendant
8eb11217-bec0-4e08-9f47-6779f7fed3cd,Davis,Thomas,Matthewtown,85677,85677.0,21419.25,64093,20245.73,patrimoine
a24aaf91-6c48-42ab-b275-fbbbd3eecb40,Sanchez,Lucas,Barrettport,71716,71716.0,17929.0,43234,10998.22,salaire
bba5fa54-0b5d-499d-a347-25109f3cf970,Hamilton,Antonio,Wilsonstad,80186,33353.28938406439,8338.32,45673,14856.83,patrimoine
f3aac65c-7875-4b73-8ebd-61fce640726f,Anderson,Raymond,Port Angela,86108,86108.0,21527.0,54152,9089.38,indépendant
105c8e62-5d1d-4c60-a55e-9284558ce979,Taylor,Kathy,Robertfort,178204,178204.0,44551.0,43373,11103.36,patrimoine
1d0e3887-881c-4bbf-a08f-9de91ee8ed54,Carson,Catherine,Crossberg,107469,107469.0,26867.25,9699,1305.8,indépendant
bd8b0fc6-7019-46a3-807c-999a5f67b34c,Romero,Nancy,Josebury,141921,141921.0,35480.25,34103,12818.81,indépendant
dbc523ab-e680-49e2-8a9c-a68f3ea828f7,Becker,Jesse,Connerburgh,161621,161621.0,40405.25,9316,2291.88,salaire
6ceb44f3-05c7-44ba-ba97-3aa80efda0e0,Gonzalez,Katherine,Deniseshire,66260,66260.0,16565.0,60649,9338.7,patrimoine
dcd23ffc-138e-4bea-8e3e-6d4921748eac,Reed,Linda,Alexandraview,81518,81518.0,20379.5,6072,1296.31,indépendant
e10a7356-9be9-4792-8a5f-fff42f5f1f27,Phillips,Dawn,Solisfurt,128517,128517.0,32129.25,68969,8869.97,patrimoine
5ef813bf-e06c-485f-a1a3-b5c55bcc7146,Galvan,Ashley,North Kennethmouth,144086,144086.0,36021.5,35139,5451.38,salaire
75b0fae4-04c4-4121-9dfd-e8d281ba1a27,Padilla,Paul,Kirbyland,90795,90795.0,22698.75,7445,1402.23,indépendant
6c9cab44-b6d5-415c-b7ad-e28e1df4465f,Gilbert,Kimberly,Lake Angela,172734,172734.0,43183.5,25243,5366.37,patrimoine
715e8f5e-47a4-478a-8424-d5ed75abffe5,Hicks,Matthew,Contrerasport,79117,59971.422323799095,14992.86,68942,15660.11,patrimoine
ba58da96-a2aa-4eff-af04-21a6c6ebb8a9,Brown,Brandy,West Andrew,28875,28875.0,7218.75,44088,16958.53,indépendant
fe7097cf-e91a-4d28-a257-440b59101495,Jones,Christine,South Rachelstad,180219,180219.0,45054.75,57012,17269.35,patrimoine
976ea153-ca53-487f-a5ff-f7043a6e22f2,Wong,Andrea,Warrenside,98016,66125.61948502493,16531.4,26501,3486.12,indépendant
7b7ab056-2dc1-4fce-b649-51e8edb06e2a,Bryan,Robert,Hortonchester,33122,33122.0,8280.5,33115,8703.94,indépendant
f7f234b7-e8d1-40f4-9b49-e113e72e5ef6,Butler,Melvin,South Alan,78371,78371.0,19592.75,26653,3260.34,indépendant
c753f61c-50f4-474a-962d-fe82230b9516,Bowers,John,Turnerchester,159319,159319.0,39829.75,34356,12815.49,patrimoine
48078bf5-ac67-48e9-86b3-aa3ff7049dcb,Ramirez,Danielle,Hullberg,94363,94363.0,23590.75,8149,1215.78,patrimoine
bdb3d4e5-1f1e-4ad2-918c-f45cfa0d7f34,Vazquez,David,Karenchester,114698,114698.0,28674.5,10648,3921.27,indépendant
1ac26ea5-7e9d-41da-847e-ab366ca5c538,Young,Pamela,West Amyberg,180486,180486.0,45121.5,59776,16381.86,patrimoine
6492630e-1db4-4c4c-9046-2aae30d44e43,Murray,Jeffrey,East Daniellefurt,194844,194844.0,48711.0,49317,7539.97,salaire
879a8459-a6d2-4194-82af-4706b7abc2d0,Austin,Jacqueline,West Nicolechester,124291,124291.0,31072.75,11207,3384.26,patrimoine
f1e29267-af0e-47de-8c70-080951c4159b,Williams,Susan,North Michelle,96275,96275.0,24068.75,38838,5043.71,patrimoine
acdd8cb3-f213-43fa-8579-2494d83b5ecb,Rodgers,Debra,Ericfurt,88095,88095.0,22023.75,36269,6410.1,salaire
bdac1092-277f-4a38-b6e8-1b960369e7d2,Chandler,Scott,Miguelberg,75562,75562.0,18890.5,5137,738.04,salaire
1f2822bc-5c1e-49fd-ba40-aa6471c7a678,Martin,Cheryl,Lake Courtney,57175,57175.0,14293.75,62236,8707.28,patrimoine
ea246722-83c2-4ae5-92a6-e7311d1b4782,Gonzalez,Tina,Rosehaven,112440,112440.0,28110.0,31013,5010.29,indépendant
31c3b119-420e-451e-9093-7901acbf42cc,Lewis,Jeremy,Gallagherborough,35881,35881.0,8970.25,9090,1591.17,salaire
7579b05a-c5db-4f7d-b4ee-42962b601892,Kim,Michael,Bennettview,101006,101006.0,25251.5,48747,6873.85,indépendant
e0f823c0-7d22-4e0a-8e83-e4b5ef527c55,Kelley,David,Davidstad,172721,172721.0,43180.25,10369,2272.48,indépendant
6f36fc61-b5b0-41a1-970b-c6d8d3e44e4a,Walton,Christopher,West Crystalfort,159249,159249.0,39812.25,41259,10030.79,salaire
7c172d26-0617-4c89-8195-bc86ccf32b83,Williams,Ashley,Davishaven,151230,151230.0,37807.5,58086,8604.53,patrimoine
61bb3099-0018-4456-b43d-fd5b3fa5aeb6,Scott,Martin,Port Wesley,195865,195865.0,48966.25,19857,7876.47,salaire
077143e0-3b14-4654-80cf-560e3d60edef,Hawkins,Willie,Christopherhaven,39923,39923.0,9980.75,47945,17252.2,salaire
d5f9dbc4-fbee-461b-b83a-6f113e9b5448,Clark,Laura,Cranebury,189998,189998.0,47499.5,58504,15915.7,patrimoine
4e1c695e-7ece-489a-bf59-695dd2237f53,Miller,Taylor,South Jessicaton,67332,67332.0,16833.0,14450,2558.39,patrimoine
18f9ee8a-8dab-4338-94a1-55d46e5f95cb,Johnson,Cathy,North Christopherbury,25522,25522.0,6380.5,10909,4111.65,patrimoine
cae43ec7-9ba3-49c0-ac4b-cfe1dc1bc982,Garcia,Brent,Freemanville,149883,149883.0,37470.75,44565,17645.95,patrimoine
304ac41f-703f-4d84-a19b-fdb009749322,Meza,Lindsey,Connerborough,135449,135449.0,33862.25,16831,6181.05,indépendant
7f1583ab-256c-4387-9175-bb234900aa0b,Marsh,Kelsey,West Kathleen,48977,48977.0,12244.25,63523,23645.9,indépendant
e68d7186-6507-448e-bb12-5ea5a61483ec,Sanders,Erika,West Lauren,80724,80724.0,20181.0,6068,1159.15,indépendant
ab8bb2d4-fa18-4b64-a096-65bf6f0e54fa,Gonzales,Joanna,Webbborough,96404,96404.0,24101.0,58839,19090.3,indépendant
a314d9ae-bc52-4532-8d43-27f080cee1a3,Jordan,Catherine,North Barbaraport,98200,98200.0,24550.0,23906,6749.52,patrimoine
ddf9c604-74dc-4849-ab17-15d09c31cf2d,Reese,Margaret,South Thomas,191538,191538.0,47884.5,25998,9021.82,salaire
9fae5f2a-e722-4fc4-a584-29ce4f5cb9ec,Baxter,Cathy,East Richardstad,133747,133747.0,33436.75,43660,9047.84,patrimoine
e3712c2d-60fe-4fec-856b-cc856b07a2b4,Patterson,Ryan,Rosefurt,52598,52598.0,13149.5,24364,4611.55,patrimoine
d6d4fff0-1b11-4e4e-8a4c-b4b6e4c84dff,Wood,Ashley,Whiteshire,75382,75382.0,18845.5,37773,10400.86,salaire
80d48776-6ab9-48e7-a58d-8aea4eba21c2,Bennett,Kathy,Chadhaven,197444,197444.0,49361.0,5714,819.41,salaire
c6b6bad5-55a1-47bf-a1cb-37b09e15cd54,Maldonado,Dennis,Port Elizabeth,29652,29652.0,7413.0,35878,13458.48,patrimoine
8f8a3043-5930-4c4c-aa02-8b06ce0025a0,Martinez,Renee,Port Michaelville,160148,160148.0,40037.0,5749,1168.48,indépendant
89a6cbb7-320d-40e1-b813-96c41a3bce00,Anderson,James,Billyton,35392,35392.0,8848.0,34502,5109.9,indépendant
3c5ab34e-f199-437c-b885-34f5ea033f33,Johnson,Robert,East Travis,152641,152641.0,38160.25,64480,7711.0,salaire
68c0ea0d-3b79-478b-9741-010ff96e94d6,Fisher,Kristi,Port Chad,179733,87666.31126133296,21916.58,18143,6736.52,indépendant
72f0a3d3-7a9e-4151-8d6d-365e0a1061db,Woodward,Samantha,Port John,165667,165667.0,41416.75,6728,2463.54,patrimoine
5ba7f4eb-21b9-4534-9463-507cae4c3b9f,Collier,James,East Jennifer,52486,52486.0,13121.5,34048,7237.23,salaire
40db20df-f110-4e92-94e8-49dd647156e5,Cortez,Tamara,Paulbury,101567,101567.0,25391.75,29576,4640.08,indépendant
a5f13613-3d56-4c19-8a62-d2bb0bd2b1f2,Alexander,George,North Andrew,158464,158464.0,39616.0,24987,2830.78,indépendant
78bede1d-415d-4051-b34e-0c3331d8cac6,Ray,Emily,Payneshire,146203,146203.0,36550.75,17575,4754.89,indépendant
8a683381-ab9e-42dc-848c-4925f19c26dd,Green,Patricia,South Brian,38251,38251.0,9562.75,43954,11266.09,indépendant
025ca1a2-fe8a-4796-90f3-ebdd253546a3,Silva,Michael,Fitzgeraldville,190105,190105.0,47526.25,61287,17659.55,patrimoine
a069b19f-4281-4beb-a98f-c359fb19cc0c,Matthews,Vanessa,West Loriberg,88650,88650.0,22162.5,22263,3586.32,patrimoine
12600ae2-daff-4e06-a7e2-d1eba0de6239,Tanner,Jamie,New Matthewfurt,198327,198327.0,49581.75,50896,6076.92,indépendant
8a259ef0-ceac-4175-b547-8a3962bcaf7a,Crawford,Amy,Lopezview,119044,119044.0,29761.0,67616,17745.94,indépendant
0b15f67d-a8ae-482e-9ffa-f06be9a646f9,Hall,Jaime,Lisaborough,110190,110190.0,27547.5,12502,3204.8,patrimoine
8eedc7f4-caa4-4b01-bbb2-3639c353b1f3,Graham,Yolanda,Lake Kevin,156074,156074.0,39018.5,13866,2686.15,patrimoine
8d8919d5-df8e-449e-a5e0-2ea86bc6b1e8,Mendoza,Shane,North Jose,179239,179239.0,44809.75,41634,11596.76,patrimoine
ba977f33-9e52-4911-980b-95fc4240508b,Duncan,Alice,Burgessshire,28564,28564.0,7141.0,33873,8403.13,indépendant
9230cd6f-464f-4a76-b149-52fe824d0009,Mendoza,Kristen,Lake Nicholasburgh,89468,89468.0,22367.0,41254,8637.9,salaire
04ae2eea-c5b3-4cd0-b5fc-2162366b4ea9,Phillips,Michelle,Lake Chelsea,42736,32913.07773429856,8228.27,26405,4348.47,patrimoine
609a8a13-dcb4-4401-a65a-53f4853f539b,Bryan,Kathleen,Franciscoberg,37912,37912.0,9478.0,53463,13618.02,patrimoine
ce6988e2-9c4e-4165-9bfe-3390d71349a7,Ruiz,Andrew,Port Kimberlyland,139183,139183.0,34795.75,31210,8666.49,indépendant
ed008cb0-2beb-4f6a-b49e-eee38d77c367,Williams,Jacob,New Bill,83773,83773.0,20943.25,24333,8669.65,indépendant
5ec5181f-b320-4afc-95ec-273ae1c08aeb,Booker,Erin,Raymouth,90927,90927.0,22731.75,23939,4600.63,salaire
af242fe9-304f-4200-98af-a16e8ae7881c,Brown,Jeffrey,Marquezfurt,192537,192537.0,48134.25,11728,1662.8,patrimoine
b180f3f5-8538-4821-9286-d18106b7ccc9,Rodriguez,Brittany,Paulbury,41018,41018.0,10254.5,6428,1544.33,indépendant
55b980e2-df9c-4e82-82e0-0a9529577d58,Carrillo,Jaclyn,Beckerbury,69715,69715.0,17428.75,58282,8659.42,salaire
9bcdcf9a-a129-4197-895d-01cdbb688458,Hess,John,Taraborough,105683,36071.46870839958,9017.87,58049,11399.54,indépendant
c5962112-d9be-4c51-b661-d7d77a14433c,Hernandez,Nancy,East Ricardotown,40163,40163.0,10040.75,17636,4920.09,patrimoine
5a159862-5b98-4727-92cb-d28e704b2fd6,Owens,John,South Andrea,185231,185231.0,46307.75,12831,2444.83,patrimoine
3f8367ee-c2f0-4f32-ba68-fd65316fced6,Mills,Kelli,Timothybury,165257,165257.0,41314.25,47126,14703.27,salaire
1ae53270-a682-4a51-b543-eb984bfcb1dd,Harper,Jennifer,Hayleychester,174558,138860.60877081662,34715.15,35625,6019.44,salaire
5885db20-2e50-4b76-addb-787fbc85747b,Walsh,Destiny,Port Davidhaven,171994,171994.0,42998.5,43864,10218.99,indépendant
9640e98f-5082-4c7c-a9d7-b7bd9b7614bc,Ford,Brian,New Andrew,181884,181884.0,45471.0,17308,2340.39,patrimoine
